Locus,Chrom,Position
chr11_3912963_4000483,chr11,25.81708002
chr11_4000483_4044243,chr11,25.90061772
chr11_4044243_4080498,chr11,26.23492435
chr11_4080498_4176497,chr11,26.90453083
chr11_4176497_4345107,chr11,26.98805267
chr11_4345107_4377949,chr11,27.65766019
chr11_4377949_4408009,chr11,27.90830513
chr11_4408009_4435950,chr11,28.15895657
chr11_4435950_4490280,chr11,28.40960103
chr11_4490280_4551156,chr11,28.5766546
chr11_4551156_4760400,chr11,28.66018311
chr11_4760400_4826448,chr11,29.16200072
chr11_4826448_4881752,chr11,29.41264881
chr11_4881752_4996673,chr11,29.74696184
chr11_4996673_5083943,chr11,29.91402462
chr11_5083943_5150586,chr11,29.99756376
chr11_5150586_5384710,chr11,30.08109733
chr11_5384710_5397897,chr11,30.66679521
chr11_5397897_5439208,chr11,31.08482111
chr11_5439208_5472778,chr11,31.25187159
chr11_5472778_5480852,chr11,31.41892099
chr11_5480852_5564431,chr11,31.58596792
chr11_5564431_5587882,chr11,31.92026558
chr11_5587882_5615226,chr11,32.08731605
chr11_5615226_5704252,chr11,32.50532421
chr11_5704252_5752233,chr11,32.58885138
chr11_5752233_5858696,chr11,32.83948402
chr11_5858696_5890653,chr11,33.25748193
chr11_5890653_6020261,chr11,33.50810675
chr11_6020261_6060756,chr11,33.59163175
chr11_6060756_6085321,chr11,33.84226468
chr11_6085321_6196859,chr11,33.9257913
chr11_6196859_6226742,chr11,34.17642197
chr11_6226742_6243021,chr11,34.51071092
chr11_6243021_6317311,chr11,34.84500365
chr11_6317311_6331945,chr11,35.17930427
chr11_6331945_6339053,chr11,35.34635904
chr11_6339053_6398869,chr11,35.4298918
chr11_6398869_6614599,chr11,35.59692055
chr11_6614599_6640900,chr11,36.94034293
chr11_6640900_7000609,chr11,37.19096782
chr11_7000609_7018052,chr11,37.35803205
chr11_7018052_7050445,chr11,37.44157136
chr11_7050445_7063370,chr11,37.60863637
chr11_7063370_7092132,chr11,37.69217401
chr11_7092132_7158905,chr11,37.85923904
chr11_7158905_7205693,chr11,37.94277605
chr11_7205693_7226357,chr11,38.19343279
chr11_7226357_7266331,chr11,38.36049724
chr11_7266331_7316178,chr11,38.52755976
chr11_7316178_7356134,chr11,38.61109414
chr11_7356134_7482387,chr11,38.77815037
chr11_7482387_7616525,chr11,39.02874939
chr11_7616525_7623868,chr11,40.79562426
chr11_7623868_7629051,chr11,40.96265239
chr11_7629051_7672491,chr11,41.12970376
chr11_7672491_7731764,chr11,42.05147835
chr11_7731764_7765871,chr11,42.55325982
chr11_7765871_7892009,chr11,42.72028915
chr11_7892009_7924959,chr11,43.72620534
chr11_7924959_7937196,chr11,44.39574759
chr11_7937196_8007329,chr11,44.64638238
chr11_8007329_8068355,chr11,44.89703475
chr11_8068355_8097318,chr11,45.06409674
chr11_8097318_8287506,chr11,45.39842609
chr11_8287506_8305673,chr11,45.4819686
chr11_8305673_8535782,chr11,45.56551248
chr11_8535782_8580711,chr11,45.64905803
chr11_8580711_8591690,chr11,45.73260527
chr11_8591690_8766685,chr11,45.81615249
chr11_8766685_8778797,chr11,45.89969991
chr11_8778797_8959166,chr11,46.06677487
chr11_8959166_8973529,chr11,46.65255422
chr11_8973529_9112577,chr11,46.73608777
chr11_9112577_9151050,chr11,47.74238279
chr11_9151050_9157300,chr11,47.90946854
chr11_9157300_9200131,chr11,48.0765725
chr11_9200131_9249320,chr11,48.24367714
chr11_9249320_9307248,chr11,48.57808037
chr11_9307248_9351030,chr11,48.74518467
chr11_9351030_9440182,chr11,48.82875112
chr11_9440182_9473274,chr11,48.91231754
chr11_9473274_9588022,chr11,49.07942758
chr11_9588022_9686904,chr11,49.41385318
chr11_9686904_9710960,chr11,49.6645934
chr11_9710960_9757903,chr11,49.91533505
chr11_9757903_9778994,chr11,50.16607686
chr11_9778994_9788700,chr11,50.2496498
chr11_9788700_10358158,chr11,50.50038334
chr11_10358158_10368596,chr11,50.58394923
chr11_10368596_10537223,chr11,50.66751359
chr11_10537223_10619202,chr11,50.75107797
chr11_10619202_10717902,chr11,50.83464237
chr11_10717902_10873939,chr11,50.91820524
chr11_10873939_10878961,chr11,51.08531148
chr11_10878961_10988346,chr11,51.16887794
chr11_10988346_11006318,chr11,51.2524441
chr11_11006318_11041794,chr11,51.33600873
chr11_11041794_11103881,chr11,51.50311781
chr11_11103881_11122108,chr11,51.58668635
chr11_11122108_11224775,chr11,51.7537983
chr11_11224775_13868297,chr11,51.83736471
chr11_13868297_13925968,chr11,51.92093262
chr11_13925968_13966862,chr11,52.00450234
chr11_13966862_13983943,chr11,52.08807185
chr11_13983943_14190376,chr11,52.338797
chr11_14190376_14297153,chr11,52.4223611
chr11_14297153_14864113,chr11,52.50592549
chr11_14864113_15462294,chr11,52.58948987
chr11_15462294_15474544,chr11,52.67305427
chr11_15474544_15543057,chr11,52.75661688
chr11_15543057_15800471,chr11,52.84017975
chr11_15800471_15929216,chr11,53.00728915
chr11_15929216_16123214,chr11,53.17440144
chr11_16123214_16131241,chr11,53.25796788
chr11_16131241_16158841,chr11,53.34153687
chr11_16158841_16190148,chr11,53.50863726
chr11_16190148_16214978,chr11,53.59220626
chr11_16214978_16268007,chr11,53.67577242
chr11_16268007_16282046,chr11,53.75933886
chr11_16282046_16331676,chr11,53.92644794
chr11_16331676_16427560,chr11,54.01000952
chr11_16427560_16442431,chr11,54.59590578
chr11_16442431_16462491,chr11,55.01408587
chr11_16462491_16505922,chr11,55.097657
chr11_16505922_16564919,chr11,55.18123027
chr11_16564919_16587406,chr11,55.26480536
chr11_16587406_16731121,chr11,55.34838228
chr11_16731121_16933185,chr11,55.43196101
chr11_16933185_16958831,chr11,55.51554057
chr11_16958831_16984969,chr11,55.85000546
chr11_16984969_17052613,chr11,55.93358878
chr11_17052613_17089574,chr11,56.01717118
chr11_17089574_17240134,chr11,56.10075359
chr11_17240134_17434165,chr11,56.18433601
chr11_17434165_17444589,chr11,56.26791842
chr11_17444589_17451299,chr11,56.35150085
chr11_17451299_17606605,chr11,56.43508128
chr11_17606605_17617606,chr11,56.685836
chr11_17617606_17624339,chr11,56.76941275
chr11_17624339_17659837,chr11,56.85298815
chr11_17659837_17731192,chr11,57.02010817
chr11_17731192_17747166,chr11,57.43831808
chr11_17747166_17796099,chr11,57.85653008
chr11_17796099_17927756,chr11,58.10728553
chr11_17927756_17956029,chr11,58.19086043
chr11_17956029_18001545,chr11,58.27443261
chr11_18001545_18060318,chr11,58.60886081
chr11_18060318_18100187,chr11,59.19479278
chr11_18100187_18124817,chr11,59.69678064
chr11_18124817_18143020,chr11,59.78034172
chr11_18143020_18237241,chr11,59.94743945
chr11_18237241_18287117,chr11,60.70129814
chr11_18287117_18393738,chr11,60.78484916
chr11_18393738_18422081,chr11,61.03554956
chr11_18422081_18436118,chr11,61.11910144
chr11_18436118_18616256,chr11,61.20263647
chr11_18616256_18624350,chr11,62.46198171
chr11_18624350_18734292,chr11,62.71261262
chr11_18734292_18752314,chr11,63.9720462
chr11_18752314_18826937,chr11,64.22273143
chr11_18826937_18870252,chr11,64.64087422
chr11_18870252_18986967,chr11,64.72440602
chr11_18986967_19034026,chr11,66.40748451
chr11_19034026_19050122,chr11,66.74185797
chr11_19050122_19135672,chr11,67.07627991
chr11_19135672_19190373,chr11,67.41071502
chr11_19190373_19264938,chr11,67.66146385
chr11_19264938_19285690,chr11,67.91220547
chr11_19285690_19320728,chr11,68.16294299
chr11_19320728_19338063,chr11,68.2465161
chr11_19338063_19354458,chr11,68.33008939
chr11_19354458_19373251,chr11,68.413663
chr11_19373251_19441368,chr11,68.58078393
chr11_19441368_19496440,chr11,68.74789712
chr11_19496440_19606921,chr11,69.08225171
chr11_19606921_19676453,chr11,71.36240149
chr11_19676453_19724081,chr11,72.11646823
chr11_19724081_19780738,chr11,72.61859969
chr11_19780738_19853576,chr11,72.86938378
chr11_19853576_19860292,chr11,72.9529793
chr11_19860292_19868854,chr11,73.03657678
chr11_19868854_19880328,chr11,73.12017662
chr11_19880328_19886622,chr11,73.28733921
chr11_19886622_19926974,chr11,73.45449695
chr11_19926974_19938256,chr11,73.9566688
chr11_19938256_19952048,chr11,74.04026717
chr11_19952048_20038551,chr11,74.12386893
chr11_20038551_20086840,chr11,74.29103416
chr11_20086840_20146584,chr11,74.3746359
chr11_20146584_20185845,chr11,74.45823919
chr11_20185845_20320717,chr11,74.54184168
chr11_20320717_20358619,chr11,74.87637158
chr11_20358619_20365237,chr11,75.21091378
chr11_20365237_20503812,chr11,75.29452224
chr11_20503812_20521829,chr11,75.37812943
chr11_20521829_20528142,chr11,75.46173467
chr11_20528142_20559349,chr11,75.54533793
chr11_20559349_20565916,chr11,75.62894119
chr11_20565916_20585922,chr11,75.87976163
chr11_20585922_20605828,chr11,76.13058402
chr11_20605828_20636186,chr11,76.71680023
chr11_20636186_20682787,chr11,76.80041764
chr11_20682787_20699693,chr11,77.05127317
chr11_20699693_20736893,chr11,77.3858788
chr11_20736893_20744485,chr11,77.46950764
chr11_20744485_20757732,chr11,77.55313545
chr11_20757732_20782492,chr11,77.72033832
chr11_20782492_20800016,chr11,77.803962
chr11_20800016_20843447,chr11,77.88758537
chr11_20843447_20961805,chr11,78.13843746
chr11_20961805_20967386,chr11,78.22205874
chr11_20967386_21171056,chr11,78.3056714
chr11_21171056_21188042,chr11,79.3129724
chr11_21188042_21228661,chr11,79.39658288
chr11_21228661_21253984,chr11,80.1510762
chr11_21253984_21260983,chr11,80.40194395
chr11_21260983_21277417,chr11,80.7365621
chr11_21277417_21285481,chr11,80.82019562
chr11_21285481_21407121,chr11,80.98741523
chr11_21407121_21450352,chr11,81.1546348
chr11_21450352_21883670,chr11,81.40551167
chr11_21883670_21936502,chr11,81.57272077
chr11_21936502_21987239,chr11,81.82358287
chr11_21987239_22003758,chr11,81.90720669
chr11_22003758_22028866,chr11,82.07440618
chr11_22028866_22069579,chr11,82.32526719
chr11_22069579_22078286,chr11,82.65987278
chr11_22078286_22133991,chr11,82.74350159
chr11_22133991_22166235,chr11,82.82713304
chr11_22166235_22222712,chr11,82.91076658
chr11_22222712_22228321,chr11,82.99440013
chr11_22228321_22263748,chr11,83.07802156
chr11_22263748_22270008,chr11,84.08540605
chr11_22270008_22442593,chr11,84.16900418
chr11_22442593_22462275,chr11,85.9394944
chr11_22462275_22477298,chr11,86.02310051
chr11_22477298_22482713,chr11,86.27397571
chr11_22482713_22501801,chr11,86.60857994
chr11_22501801_22510576,chr11,86.69220908
chr11_22510576_22521378,chr11,86.85941843
chr11_22521378_22533588,chr11,86.94304623
chr11_22533588_22577363,chr11,87.02667402
chr11_22577363_22606905,chr11,87.19388329
chr11_22606905_22635013,chr11,87.44474539
chr11_22635013_22709800,chr11,87.52836871
chr11_22709800_22933339,chr11,87.61199396
chr11_22933339_22945213,chr11,87.69562129
chr11_22945213_22978100,chr11,87.77924862
chr11_22978100_22996050,chr11,87.86287435
chr11_22996050_23071869,chr11,88.03007443
chr11_23071869_23079132,chr11,88.44848301
chr11_23079132_23125615,chr11,88.53210673
chr11_23125615_23166253,chr11,88.61573006
chr11_23166253_23178142,chr11,88.86658677
chr11_23178142_23188955,chr11,88.95021028
chr11_23188955_23237981,chr11,89.20104861
chr11_23237981_23250942,chr11,89.87132379
chr11_23250942_23275731,chr11,89.95494238
chr11_23275731_23358380,chr11,90.12214186
chr11_23358380_23422860,chr11,90.37300416
chr11_23422860_23642800,chr11,90.6238758
chr11_23642800_23703209,chr11,90.79108826
chr11_23703209_23855481,chr11,90.87472037
chr11_23855481_23897121,chr11,91.12560495
chr11_23897121_23924793,chr11,91.20924505
chr11_23924793_23932341,chr11,91.29288488
chr11_23932341_23994453,chr11,91.37652469
chr11_23994453_24125931,chr11,91.46016182
chr11_24125931_24228769,chr11,92.13061465
chr11_24228769_24268879,chr11,92.71698915
chr11_24268879_24278275,chr11,93.05162643
chr11_24278275_24287986,chr11,93.30252026
chr11_24287986_24311408,chr11,93.4697458
chr11_24311408_24321247,chr11,93.72063675
chr11_24321247_24328837,chr11,93.88785956
chr11_24328837_24399106,chr11,94.05507983
chr11_24399106_24447980,chr11,94.47351544
chr11_24447980_24456550,chr11,95.059795
chr11_24456550_24462461,chr11,95.22698706
chr11_24462461_24645753,chr11,95.56156569
chr11_24645753_24669326,chr11,95.97995833
chr11_24669326_24702625,chr11,96.14715509
chr11_24702625_24719463,chr11,96.3980034
chr11_24719463_24739339,chr11,96.48162105
chr11_24739339_24771727,chr11,96.64881741
chr11_24771727_24784418,chr11,96.89967116
chr11_24784418_24841295,chr11,97.06686431
chr11_24841295_24893740,chr11,97.15047818
chr11_24893740_24935547,chr11,97.56884157
chr11_24935547_24963751,chr11,98.3232247
chr11_24963751_24992652,chr11,98.40683654
chr11_24992652_24999512,chr11,98.74140011
chr11_24999512_25046642,chr11,98.82501241
chr11_25046642_25097203,chr11,98.90862355
chr11_25097203_25121958,chr11,98.99223514
chr11_25121958_25144100,chr11,99.15941293
chr11_25144100_25151492,chr11,99.5777508
chr11_25151492_25170201,chr11,99.74491886
chr11_25170201_25191942,chr11,99.99573047
chr11_25191942_25225469,chr11,100.4979323
chr11_25225469_25231211,chr11,100.581537
chr11_25231211_25239209,chr11,100.7487163
chr11_25239209_25261204,chr11,101.0832719
chr11_25261204_25281547,chr11,101.4178296
chr11_25281547_25359415,chr11,102.0881477
chr11_25359415_25427835,chr11,102.6744336
chr11_25427835_25471613,chr11,102.925287
chr11_25471613_25604274,chr11,103.259875
chr11_25604274_25626119,chr11,103.4270706
chr11_25626119_25671327,chr11,103.5942615
chr11_25671327_25739515,chr11,104.0126457
chr11_25739515_25835720,chr11,104.0962654
chr11_25835720_25843510,chr11,104.3471175
chr11_25843510_25892818,chr11,104.4307382
chr11_25892818_25897872,chr11,104.765318
chr11_25897872_25940284,chr11,104.8489365
chr11_25940284_26062523,chr11,104.9325538
chr11_26062523_26080037,chr11,105.1833876
chr11_26080037_26179708,chr11,105.2669901
chr11_26179708_26195845,chr11,106.0212845
chr11_26195845_26262001,chr11,106.1884549
chr11_26262001_26324008,chr11,106.272065
chr11_26324008_26340086,chr11,106.4392426
chr11_26340086_26357029,chr11,106.5228502
chr11_26357029_26374820,chr11,106.6064554
chr11_26374820_26381634,chr11,106.6900587
chr11_26381634_26388833,chr11,106.7736601
chr11_26388833_26473229,chr11,107.0244389
chr11_26473229_26482315,chr11,108.0312499
chr11_26482315_26532564,chr11,109.4608456
chr11_26532564_26567402,chr11,109.5444264
chr11_26567402_26947909,chr11,109.6280243
chr11_26947909_27007029,chr11,109.7951729
chr11_27007029_27158523,chr11,110.4652462
chr11_27158523_27222358,chr11,110.9673734
chr11_27222358_27321831,chr11,111.0509619
chr11_27321831_27365097,chr11,111.3017455
chr11_27365097_27486991,chr11,111.6362352
chr11_27486991_27609097,chr11,111.8870047
chr11_27609097_28003761,chr11,112.3890621
chr11_28003761_28455017,chr11,113.5643586
chr11_28455017_28490798,chr11,113.6479077
chr11_28490798_28621362,chr11,113.731472
chr11_28621362_28643697,chr11,113.8150385
chr11_28643697_28697672,chr11,113.9821504
chr11_28697672_28758902,chr11,114.0657152
chr11_28758902_28769984,chr11,114.5677089
chr11_28769984_28791769,chr11,114.65127
chr11_28791769_28826729,chr11,114.8183789
chr11_28826729_29021106,chr11,114.9010157
chr12_0_557312,chr12,0
chr12_557312_659110,chr12,0.08253114
chr12_659110_685338,chr12,0.166052487
chr12_685338_737016,chr12,0.249565192
chr12_737016_770568,chr12,1.087054753
chr12_770568_805612,chr12,1.84051582
chr12_805612_824693,chr12,2.25850258
chr12_824693_835974,chr12,2.592772203
chr12_835974_850600,chr12,2.843420695
chr12_850600_870005,chr12,3.010488087
chr12_870005_902271,chr12,3.177538001
chr12_902271_1048555,chr12,3.26105528
chr12_1048555_1072685,chr12,4.773672042
chr12_1072685_1106339,chr12,5.024286935
chr12_1106339_1140923,chr12,5.107820669
chr12_1140923_1146721,chr12,5.525857202
chr12_1146721_1155763,chr12,5.609391578
chr12_1155763_1166191,chr12,5.776453949
chr12_1166191_1176864,chr12,5.859989829
chr12_1176864_1192262,chr12,5.943524072
chr12_1192262_1243848,chr12,6.110577092
chr12_1243848_1304516,chr12,6.528588317
chr12_1304516_1321262,chr12,6.862870564
chr12_1321262_1352454,chr12,7.029917392
chr12_1352454_1399092,chr12,7.113446852
chr12_1399092_1412344,chr12,7.19697618
chr12_1412344_1538950,chr12,7.280505506
chr12_1538950_1567029,chr12,7.364027717
chr12_1567029_1597138,chr12,8.033593375
chr12_1597138_1682726,chr12,8.200639491
chr12_1682726_1834850,chr12,8.451296193
chr12_1834850_1853403,chr12,8.701941215
chr12_1853403_1914500,chr12,8.785474628
chr12_1914500_1992586,chr12,9.203493561
chr12_1992586_2143636,chr12,9.370546697
chr12_2143636_2184958,chr12,9.537606584
chr12_2184958_2216172,chr12,9.621130822
chr12_2216172_2236602,chr12,10.4587239
chr12_2236602_2246593,chr12,10.54224739
chr12_2246593_2254575,chr12,10.70927204
chr12_2254575_2307895,chr12,11.04354206
chr12_2307895_2332595,chr12,12.30239752
chr12_2332595_2407209,chr12,13.30829671
chr12_2407209_2420685,chr12,14.14584461
chr12_2420685_2436209,chr12,14.56383112
chr12_2436209_2482303,chr12,14.89812967
chr12_2482303_2565398,chr12,15.06518991
chr12_2565398_2589154,chr12,15.23225779
chr12_2589154_2621299,chr12,15.3157998
chr12_2621299_2689180,chr12,15.56644953
chr12_2689180_2735000,chr12,16.48833755
chr12_2735000_2776850,chr12,17.07407957
chr12_2776850_2815151,chr12,17.32475356
chr12_2815151_2820742,chr12,17.65911218
chr12_2820742_2835650,chr12,18.07723088
chr12_2835650_2871789,chr12,18.4116186
chr12_2871789_2880060,chr12,18.57872869
chr12_2880060_2893238,chr12,18.74581888
chr12_2893238_2966144,chr12,18.9129173
chr12_2966144_2975308,chr12,19.7508364
chr12_2975308_3003409,chr12,20.00151265
chr12_3003409_3014554,chr12,20.7553408
chr12_3014554_3077684,chr12,21.17345301
chr12_3077684_3084241,chr12,21.84328362
chr12_3084241_3091549,chr12,21.92684566
chr12_3091549_3123226,chr12,22.09395995
chr12_3123226_3136513,chr12,22.34469471
chr12_3136513_3288534,chr12,22.51181433
chr12_3288534_3316669,chr12,22.76257115
chr12_3316669_3330296,chr12,22.92966661
chr12_3330296_3345421,chr12,23.18041852
chr12_3345421_3377926,chr12,23.26398686
chr12_3377926_3423961,chr12,23.59841194
chr12_3423961_3464501,chr12,23.76553393
chr12_3464501_3491420,chr12,23.9326618
chr12_3491420_3554485,chr12,24.26712195
chr12_3554485_3589394,chr12,24.35070376
chr12_3589394_3653874,chr12,24.51781633
chr12_3653874_3658874,chr12,25.60888319
chr12_3658874_3698127,chr12,26.02704709
chr12_3698127_3813846,chr12,26.61297438
chr12_3813846_3828548,chr12,28.89377712
chr12_3828548_3847253,chr12,29.06088577
